Weekly_Sales,Store,Unemployment,Fuel_Price,CPI,Week,Temperature,Month,Year
2734277.1,23,5.287,3.15,132.7477419,51,22.96,12,2010
1169773.85,23,5.287,3.177,132.8150323,52,19.05,12,2010
1122034.48,23,5.114,3.193,132.8823226,1,27.81,1,2011
1016756.1,23,5.114,3.215,132.9510645,2,18.2,1,2011
1110706.06,23,5.114,3.232,133.0285161,3,15.58,1,2011
1083657.61,23,5.114,3.243,133.1059677,4,10.91,1,2011
1159438.53,23,5.114,3.24,133.1834194,5,14.5,2,2011
1249786.4,23,5.114,3.255,133.260871,6,21.52,2,2011
1369971.57,23,5.114,3.263,133.3701429,7,26.6,2,2011
1206917.2,23,5.114,3.281,133.4921429,8,17.0,2,2011
1301185.28,23,5.114,3.437,133.6141429,9,20.67,3,2011
1042043.55,23,5.114,3.6,133.7361429,10,29.36,3,2011
1203682.62,23,5.114,3.634,133.8492258,11,37.28,3,2011
1148624.83,23,5.114,3.624,133.9587419,12,29.11,3,2011
1182694.95,23,4.781,3.638,134.0682581,13,29.44,4,2011
1248901.98,23,4.781,3.72,134.1777742,14,36.74,4,2011
1263680.51,23,4.781,3.823,134.2784667,15,45.51,4,2011
1447301.24,23,4.781,3.919,134.3571,16,39.62,4,2011
1173307.4,23,4.781,3.988,134.4357333,17,54.2,4,2011
1359921.13,23,4.781,4.078,134.5143667,18,50.07,5,2011
1254914.87,23,4.781,4.095,134.593,19,55.12,5,2011
1337617.55,23,4.781,4.101,134.6803871,20,56.67,5,2011
1361945.18,23,4.781,4.034,134.7677742,21,63.27,5,2011
1562161.97,23,4.781,3.973,134.8551613,22,67.21,6,2011
1447028.06,23,4.781,3.924,134.9425484,23,65.23,6,2011
1470520.83,23,4.781,3.873,135.0837333,24,61.06,6,2011
1434036.18,23,4.781,3.851,135.2652667,25,63.8,6,2011
1492507.44,23,4.584,3.815,135.4468,26,65.65,7,2011
1379488.05,23,4.584,3.784,135.6283333,27,69.92,7,2011
1360520.56,23,4.584,3.827,135.7837419,28,69.8,7,2011
1362144.0,23,4.584,3.882,135.8738387,29,76.74,7,2011
1319767.55,23,4.584,3.898,135.9639355,30,69.55,7,2011
1416344.68,23,4.584,3.903,136.0540323,31,69.53,8,2011
1380952.05,23,4.584,3.88,136.144129,32,69.86,8,2011
1453416.53,23,4.584,3.82,136.183129,33,67.09,8,2011
1637266.29,23,4.584,3.796,136.2136129,34,67.04,8,2011
1464295.69,23,4.584,3.784,136.2440968,35,65.33,9,2011
1423289.9,23,4.584,3.809,136.2745806,36,66.04,9,2011
1253329.17,23,4.584,3.809,136.3145,37,60.52,9,2011
1289082.81,23,4.584,3.758,136.367,38,57.14,9,2011
1275597.85,23,4.584,3.684,136.4195,39,64.76,9,2011
1463501.99,23,4.42,3.633,136.472,40,49.0,10,2011
1257778.34,23,4.42,3.583,136.5150968,41,56.79,10,2011
1441032.59,23,4.42,3.618,136.5017742,42,52.12,10,2011
1407191.96,23,4.42,3.604,136.4884516,43,42.57,10,2011
1428436.33,23,4.42,3.586,136.475129,44,39.18,11,2011
1436940.78,23,4.42,3.57,136.4618065,45,44.04,11,2011
1345631.96,23,4.42,3.571,136.4666667,46,45.48,11,2011
2057059.53,23,4.42,3.536,136.4788,47,35.23,11,2011
1552886.59,23,4.42,3.501,136.4909333,48,43.6,12,2011
1841173.6,23,4.42,3.47,136.5030667,49,36.4,12,2011
2173621.2,23,4.42,3.445,136.5335161,50,32.99,12,2011
2587953.32,23,4.42,3.413,136.5883871,51,27.8,12,2011
1213486.95,23,4.42,3.402,136.6432581,52,22.3,12,2011
1150662.55,23,4.261,3.439,136.698129,1,24.29,1,2012
1031451.35,23,4.261,3.523,136.753,2,28.49,1,2012
1146992.13,23,4.261,3.542,136.8564194,3,15.33,1,2012
1037476.38,23,4.261,3.568,136.9598387,4,25.71,1,2012
1261872.67,23,4.261,3.633,137.0632581,5,29.71,2,2012
1358444.07,23,4.261,3.655,137.1666774,6,26.6,2,2012
1365546.69,23,4.261,3.703,137.2583103,7,27.01,2,2012
1272948.27,23,4.261,3.751,137.3411034,8,31.12,2,2012
1322852.2,23,4.261,3.827,137.4238966,9,25.91,3,2012
1292724.9,23,4.261,3.876,137.5066897,10,33.11,3,2012
1258364.31,23,4.261,3.867,137.5843871,11,41.19,3,2012
1288154.1,23,4.261,3.889,137.6552903,12,57.82,3,2012
1261964.96,23,4.261,3.921,137.7261935,13,36.71,3,2012
1604605.69,23,4.125,3.957,137.7970968,14,37.43,4,2012
1231752.54,23,4.125,4.025,137.868,15,41.81,4,2012
1287899.41,23,4.125,4.046,137.9230667,16,56.55,4,2012
1277758.76,23,4.125,4.023,137.9781333,17,44.62,4,2012
1317379.68,23,4.125,3.991,138.0332,18,45.88,5,2012
1321914.34,23,4.125,3.947,138.0882667,19,52.9,5,2012
1332952.47,23,4.125,3.899,138.1065806,20,58.42,5,2012
1552934.64,23,4.125,3.85,138.1101935,21,66.43,5,2012
1476144.34,23,4.125,3.798,138.1138065,22,66.22,6,2012
1568048.54,23,4.125,3.746,138.1174194,23,56.82,6,2012
1543667.68,23,4.125,3.683,138.1295333,24,64.73,6,2012
1522042.57,23,4.125,3.629,138.1629,25,71.82,6,2012
1451782.16,23,4.125,3.577,138.1962667,26,64.23,6,2012
1545370.16,23,4.156,3.538,138.2296333,27,70.86,7,2012
1384921.63,23,4.156,3.561,138.263,28,69.19,7,2012
1381339.23,23,4.156,3.61,138.2331935,29,71.13,7,2012
1322932.36,23,4.156,3.701,138.2033871,30,69.31,7,2012
1416926.31,23,4.156,3.698,138.1735806,31,71.51,8,2012
1436311.76,23,4.156,3.772,138.1437742,32,71.12,8,2012
1510131.45,23,4.156,3.84,138.1857097,33,69.97,8,2012
1702220.96,23,4.156,3.874,138.2814516,34,64.63,8,2012
1577468.78,23,4.156,3.884,138.3771935,35,68.34,8,2012
1427162.26,23,4.156,3.921,138.4729355,36,66.74,9,2012
1279041.64,23,4.156,3.988,138.5673,37,61.37,9,2012
1338627.55,23,4.156,4.056,138.6534,38,56.8,9,2012
1319035.06,23,4.156,4.018,138.7395,39,53.71,9,2012
1464616.59,23,4.145,4.027,138.8256,40,56.65,10,2012
1412925.25,23,4.145,4.029,138.9117,41,48.1,10,2012
1363155.77,23,4.145,4.0,138.8336129,42,47.89,10,2012
1347454.59,23,4.145,3.917,138.7281613,43,50.56,10,2012
1388725.63,24,8.326,2.954,131.5279032,5,22.43,2,2010
1414107.1,24,8.326,2.94,131.5866129,6,25.94,2,2010
1385362.49,24,8.326,2.909,131.637,7,31.05,2,2010
1158722.74,24,8.326,2.91,131.686,8,33.98,2,2010
1412387.37,24,8.326,2.919,131.735,9,36.73,3,2010
1309340.16,24,8.326,2.938,131.784,10,42.31,3,2010
1222511.29,24,8.326,2.96,131.8242903,11,46.09,3,2010
1258311.56,24,8.326,2.963,131.863129,12,48.87,3,2010
1478321.26,24,8.211,2.957,131.9019677,13,45.22,4,2010
1379579.63,24,8.211,2.992,131.9408065,14,62.06,4,2010
1268266.72,24,8.211,3.01,131.9809,15,51.08,4,2010
1264117.01,24,8.211,3.021,132.0226667,16,51.07,4,2010
1259877.19,24,8.211,3.042,132.0644333,17,51.48,4,2010
1409705.03,24,8.211,3.095,132.1062,18,66.65,5,2010
1346783.35,24,8.211,3.112,132.152129,19,51.31,5,2010
1283482.85,24,8.211,3.096,132.2230323,20,60.44,5,2010
1473868.15,24,8.211,3.046,132.2939355,21,69.59,5,2010
1566668.91,24,8.211,3.006,132.3648387,22,71.99,6,2010
1375458.21,24,8.211,2.972,132.4357419,23,64.84,6,2010
1354168.18,24,8.211,2.942,132.4733333,24,67.17,6,2010
1399073.75,24,8.211,2.958,132.4976,25,74.9,6,2010
1563387.94,24,8.117,2.958,132.5218667,26,71.12,7,2010
1665502.55,24,8.117,2.94,132.5461333,27,79.05,7,2010
1418697.05,24,8.117,2.933,132.5667742,28,76.56,7,2010
1333740.35,24,8.117,2.924,132.5825806,29,75.27,7,2010
1387517.63,24,8.117,2.932,132.5983871,30,75.91,7,2010
1442819.28,24,8.117,2.942,132.6141935,31,74.54,8,2010
1384243.75,24,8.117,2.923,132.63,32,74.17,8,2010
1375307.54,24,8.117,2.913,132.6616129,33,72.17,8,2010
1350059.35,24,8.117,2.885,132.6932258,34,67.0,8,2010
1366381.6,24,8.117,2.86,132.7248387,35,73.52,9,2010
1474498.59,24,8.117,2.837,132.7564516,36,67.11,9,2010
1273295.46,24,8.117,2.846,132.7670667,37,60.31,9,2010
1169413.27,24,8.117,2.837,132.7619333,38,64.3,9,2010
1215273.2,24,8.275,2.84,132.7568,39,66.88,10,2010
1361944.94,24,8.275,2.903,132.7516667,40,54.82,10,2010
1300806.74,24,8.275,2.999,132.7633548,41,52.83,10,2010
1234875.33,24,8.275,3.049,132.8170968,42,48.69,10,2010
1244925.94,24,8.275,3.055,132.8708387,43,57.29,10,2010
1285358.01,24,8.275,3.049,132.9245806,44,42.2,11,2010
1312877.01,24,8.275,3.065,132.9783226,45,41.76,11,2010
1277150.6,24,8.275,3.138,132.9172,46,45.63,11,2010
1779276.51,24,8.275,3.186,132.8369333,47,41.92,11,2010
1413302.7,24,8.275,3.2,132.7566667,48,37.08,12,2010
1593012.75,24,8.275,3.255,132.6764,49,27.11,12,2010
1663525.77,24,8.275,3.301,132.6804516,50,27.99,12,2010
2386015.75,24,8.275,3.309,132.7477419,51,27.74,12,2010
1208600.05,24,8.275,3.336,132.8150323,52,25.9,12,2010
1178641.71,24,8.252,3.351,132.8823226,1,30.72,1,2011
1167740.2,24,8.252,3.367,132.9510645,2,22.41,1,2011
1107170.39,24,8.252,3.391,133.0285161,3,23.69,1,2011
1126921.34,24,8.252,3.402,133.1059677,4,17.91,1,2011
1225182.04,24,8.252,3.4,133.1834194,5,23.83,2,2011
1341240.62,24,8.252,3.416,133.260871,6,26.51,2,2011
1360150.12,24,8.252,3.42,133.3701429,7,34.04,2,2011
1235121.33,24,8.252,3.452,133.4921429,8,26.09,2,2011
1346994.53,24,8.252,3.605,133.6141429,9,31.36,3,2011
1253218.7,24,8.252,3.752,133.7361429,10,39.51,3,2011
1168397.26,24,8.252,3.796,133.8492258,11,43.39,3,2011
1158693.12,24,8.252,3.789,133.9587419,12,36.88,3,2011
1163803.3,24,8.212,3.811,134.0682581,13,35.73,4,2011
1273670.32,24,8.212,3.895,134.1777742,14,44.7,4,2011
1245576.65,24,8.212,3.981,134.2784667,15,52.36,4,2011
1372484.9,24,8.212,4.061,134.3571,16,46.0,4,2011
1197761.17,24,8.212,4.117,134.4357333,17,60.48,4,2011
1339630.35,24,8.212,4.192,134.5143667,18,55.75,5,2011
1311950.16,24,8.212,4.211,134.593,19,58.49,5,2011
1234281.7,24,8.212,4.202,134.6803871,20,59.84,5,2011
1311153.72,24,8.212,4.134,134.7677742,21,65.74,5,2011
1554837.62,24,8.212,4.069,134.8551613,22,73.12,6,2011
1373841.91,24,8.212,4.025,134.9425484,23,70.02,6,2011
1320359.23,24,8.212,3.989,135.0837333,24,64.34,6,2011
1304850.67,24,8.212,3.964,135.2652667,25,68.88,6,2011
1445596.61,24,8.358,3.916,135.4468,26,70.27,7,2011
1567340.07,24,8.358,3.886,135.6283333,27,72.56,7,2011
1356938.95,24,8.358,3.915,135.7837419,28,74.43,7,2011
1357672.24,24,8.358,3.972,135.8738387,29,79.29,7,2011
1310973.06,24,8.358,4.004,135.9639355,30,74.84,7,2011
1417616.81,24,8.358,4.02,136.0540323,31,74.64,8,2011
1402818.01,24,8.358,3.995,136.144129,32,72.52,8,2011
1352039.88,24,8.358,3.942,136.183129,33,69.93,8,2011
1402372.09,24,8.358,3.906,136.2136129,34,69.94,8,2011
1196105.44,24,8.358,3.879,136.2440968,35,68.14,9,2011
1527455.19,24,8.358,3.93,136.2745806,36,68.32,9,2011
1227535.97,24,8.358,3.937,136.3145,37,65.56,9,2011
1232376.49,24,8.358,3.899,136.367,38,60.61,9,2011
1246242.61,24,8.358,3.858,136.4195,39,68.0,9,2011
1405914.39,24,8.454,3.775,136.472,40,53.87,10,2011
1333315.03,24,8.454,3.744,136.5150968,41,60.21,10,2011
1283563.43,24,8.454,3.757,136.5017742,42,56.6,10,2011
1307142.75,24,8.454,3.757,136.4884516,43,48.0,10,2011
1385860.38,24,8.454,3.738,136.475129,44,39.87,11,2011
1425078.59,24,8.454,3.719,136.4618065,45,46.78,11,2011
1297535.69,24,8.454,3.717,136.4666667,46,48.17,11,2011
1761235.67,24,8.454,3.689,136.4788,47,41.83,11,2011
1335647.1,24,8.454,3.666,136.4909333,48,47.21,12,2011
1529615.54,24,8.454,3.627,136.5030667,49,42.3,12,2011
1624994.43,24,8.454,3.611,136.5335161,50,36.0,12,2011
2168344.23,24,8.454,3.587,136.5883871,51,36.93,12,2011
1363973.16,24,8.454,3.566,136.6432581,52,33.45,12,2011
1251581.89,24,8.659,3.585,136.698129,1,32.86,1,2012
1155594.2,24,8.659,3.666,136.753,2,36.5,1,2012
1151993.85,24,8.659,3.705,136.8564194,3,25.73,1,2012
1057290.41,24,8.659,3.737,136.9598387,4,31.92,1,2012
1249696.97,24,8.659,3.796,137.0632581,5,38.61,2,2012
1403460.87,24,8.659,3.826,137.1666774,6,33.82,2,2012
1326370.08,24,8.659,3.874,137.2583103,7,33.92,2,2012
1303233.15,24,8.659,3.917,137.3411034,8,37.35,2,2012
1213994.39,24,8.659,3.983,137.4238966,9,35.36,3,2012
1325835.7,24,8.659,4.021,137.5066897,10,41.5,3,2012
1239299.12,24,8.659,4.021,137.5843871,11,48.68,3,2012
1221723.94,24,8.659,4.054,137.6552903,12,59.51,3,2012
1230106.13,24,8.659,4.098,137.7261935,13,47.28,3,2012
1524734.29,24,8.983,4.143,137.7970968,14,45.25,4,2012
1285783.87,24,8.983,4.187,137.868,15,48.65,4,2012
1208654.4,24,8.983,4.17,137.9230667,16,61.05,4,2012
1194334.65,24,8.983,4.163,137.9781333,17,49.26,4,2012
1306551.71,24,8.983,4.124,138.0332,18,52.14,5,2012
1355391.79,24,8.983,4.055,138.0882667,19,58.7,5,2012
1298809.8,24,8.983,4.029,138.1065806,20,63.1,5,2012
1407897.57,24,8.983,3.979,138.1101935,21,65.79,5,2012
1467722.19,24,8.983,3.915,138.1138065,22,71.79,6,2012
1406313.13,24,8.983,3.871,138.1174194,23,59.93,6,2012
1364445.98,24,8.983,3.786,138.1295333,24,68.28,6,2012
1434709.63,24,8.983,3.722,138.1629,25,72.29,6,2012
1428869.9,24,8.983,3.667,138.1962667,26,70.4,6,2012
1645097.75,24,8.953,3.646,138.2296333,27,77.18,7,2012
1405475.78,24,8.953,3.689,138.263,28,75.36,7,2012
1394299.0,24,8.953,3.732,138.2331935,29,76.42,7,2012
1307339.14,24,8.953,3.82,138.2033871,30,73.62,7,2012
1440374.13,24,8.953,3.819,138.1735806,31,73.26,8,2012
1497054.81,24,8.953,3.863,138.1437742,32,75.53,8,2012
1397970.54,24,8.953,3.963,138.1857097,33,72.87,8,2012
1303726.54,24,8.953,3.997,138.2814516,34,68.13,8,2012
1344558.92,24,8.953,4.026,138.3771935,35,71.18,8,2012
1477134.75,24,8.953,4.076,138.4729355,36,72.81,9,2012
1242909.53,24,8.953,4.088,138.5673,37,64.28,9,2012
1261158.47,24,8.953,4.203,138.6534,38,61.25,9,2012
1259278.36,24,8.953,4.158,138.7395,39,58.86,9,2012
1416720.54,24,8.693,4.151,138.8256,40,60.35,10,2012
1416301.17,24,8.693,4.186,138.9117,41,51.64,10,2012
1255414.84,24,8.693,4.153,138.8336129,42,52.59,10,2012
1307182.29,24,8.693,4.071,138.7281613,43,55.16,10,2012
677231.63,25,8.187,2.784,204.2471935,5,21.1,2,2010
583364.02,25,8.187,2.773,204.3857472,6,19.64,2,2010
676260.67,25,8.187,2.745,204.4321004,7,24.16,2,2010
628516.57,25,8.187,2.754,204.4630869,8,29.16,2,2010
665750.06,25,8.187,2.777,204.4940734,9,29.45,3,2010
660619.99,25,8.187,2.818,204.5250598,10,40.05,3,2010
659795.84,25,8.187,2.844,204.3782258,11,45.0,3,2010
696687.6,25,8.187,2.854,204.201755,12,45.84,3,2010
822486.37,25,7.856,2.85,204.0252842,13,47.2,4,2010
712647.97,25,7.856,2.869,203.8488134,14,61.36,4,2010
715311.6,25,7.856,2.899,203.7307486,15,52.16,4,2010
694531.72,25,7.856,2.902,203.6905586,16,46.12,4,2010
706924.02,25,7.856,2.921,203.6503685,17,50.97,4,2010
724468.97,25,7.856,2.966,203.6101784,18,63.67,5,2010
698073.95,25,7.856,2.982,203.6133915,19,50.27,5,2010
704113.22,25,7.856,2.958,203.8770235,20,57.17,5,2010
792442.54,25,7.856,2.899,204.1406556,21,69.31,5,2010
764155.44,25,7.856,2.847,204.4042877,22,69.22,6,2010
737163.2,25,7.856,2.809,204.6679198,23,63.68,6,2010
780444.94,25,7.856,2.78,204.670036,24,69.56,6,2010
737569.14,25,7.856,2.808,204.5675459,25,72.17,6,2010
759407.87,25,7.527,2.815,204.4650559,26,66.42,7,2010
719591.13,25,7.527,2.793,204.3625658,27,75.24,7,2010
726997.84,25,7.527,2.783,204.3571656,28,73.43,7,2010
665290.93,25,7.527,2.771,204.4812188,29,75.37,7,2010
682124.34,25,7.527,2.781,204.605272,30,71.99,7,2010
699464.43,25,7.527,2.784,204.7293252,31,71.79,8,2010
686072.39,25,7.527,2.805,204.8533784,32,72.73,8,2010
724499.81,25,7.527,2.779,204.8217044,33,71.81,8,2010
711461.95,25,7.527,2.755,204.7900305,34,67.15,8,2010
685700.08,25,7.527,2.715,204.7583566,35,71.17,9,2010
655811.95,25,7.527,2.699,204.7266827,36,61.14,9,2010
628989.88,25,7.527,2.706,204.7513279,37,60.13,9,2010
607819.33,25,7.527,2.713,204.8182126,38,65.06,9,2010
658640.14,25,7.484,2.707,204.8850973,39,57.56,10,2010
674283.86,25,7.484,2.764,204.951982,40,48.46,10,2010
616094.72,25,7.484,2.868,205.0137637,41,54.09,10,2010
661644.19,25,7.484,2.917,205.0627881,42,46.73,10,2010
674458.03,25,7.484,2.921,205.1118126,43,55.72,10,2010
696314.53,25,7.484,2.917,205.160837,44,38.8,11,2010
713250.08,25,7.484,2.931,205.2098614,45,40.68,11,2010
718056.73,25,7.484,3.0,205.0992811,46,42.72,11,2010
1115240.61,25,7.484,3.039,204.9621,47,43.43,11,2010
885572.96,25,7.484,3.046,204.8249189,48,32.41,12,2010
964729.18,25,7.484,3.109,204.6877378,49,22.65,12,2010
1047707.59,25,7.484,3.14,204.6321194,50,21.6,12,2010
1295391.19,25,7.484,3.141,204.6376731,51,22.94,12,2010
623092.54,25,7.484,3.179,204.6432267,52,25.89,12,2010
558794.63,25,7.343,3.193,204.6487803,1,29.0,1,2011
572360.83,25,7.343,3.205,204.7026042,2,18.3,1,2011
568093.57,25,7.343,3.229,205.0460497,3,23.21,1,2011
600448.69,25,7.343,3.237,205.3894952,4,18.92,1,2011
639830.45,25,7.343,3.231,205.7329407,5,23.94,2,2011
615666.78,25,7.343,3.239,206.0763862,6,21.18,2,2011
634637.03,25,7.343,3.245,206.3694701,7,38.42,2,2011
570816.34,25,7.343,3.274,206.6424093,8,28.36,2,2011
640912.18,25,7.343,3.433,206.9153485,9,31.59,3,2011
599828.39,25,7.343,3.582,207.1882876,10,36.73,3,2011
603393.64,25,7.343,3.631,207.4283845,11,40.94,3,2011
616324.24,25,7.343,3.625,207.6553444,12,38.51,3,2011
618377.79,25,7.287,3.638,207.8823043,13,28.5,4,2011
648606.13,25,7.287,3.72,208.1092642,14,42.11,4,2011
674562.45,25,7.287,3.821,208.3172811,15,51.43,4,2011
756588.42,25,7.287,3.892,208.4779405,16,45.87,4,2011
649245.0,25,7.287,3.962,208.6386,17,58.43,4,2011
659446.55,25,7.287,4.046,208.7992595,18,49.5,5,2011
684783.15,25,7.287,4.066,208.9599189,19,60.1,5,2011
677971.33,25,7.287,4.062,208.7583165,20,56.56,5,2011
718373.94,25,7.287,3.985,208.556714,21,67.18,5,2011
737551.74,25,7.287,3.922,208.3551116,22,70.69,6,2011
740259.63,25,7.287,3.881,208.1535092,23,71.45,6,2011
717373.43,25,7.287,3.842,208.1265604,24,63.58,6,2011
699270.1,25,7.287,3.804,208.2306018,25,70.71,6,2011
706206.86,25,7.274,3.748,208.3346432,26,66.61,7,2011
698529.64,25,7.274,3.711,208.4386847,27,71.64,7,2011
680510.23,25,7.274,3.76,208.5309337,28,72.67,7,2011
670854.96,25,7.274,3.811,208.5937018,29,78.1,7,2011
668390.82,25,7.274,3.829,208.6564699,30,74.72,7,2011
679706.01,25,7.274,3.842,208.719238,31,74.0,8,2011
667130.48,25,7.274,3.812,208.7820061,32,70.93,8,2011
688958.75,25,7.274,3.747,208.8424359,33,68.09,8,2011
726422.55,25,7.274,3.704,208.902476,34,66.8,8,2011
699779.0,25,7.274,3.703,208.9625161,35,67.2,9,2011
673248.48,25,7.274,3.738,209.0225562,36,67.51,9,2011
628720.46,25,7.274,3.742,209.1893892,37,62.05,9,2011
620885.93,25,7.274,3.711,209.4986126,38,60.28,9,2011
639160.24,25,7.274,3.645,209.807836,39,60.7,9,2011
671522.87,25,7.082,3.583,210.1170595,40,50.82,10,2011
646915.47,25,7.082,3.541,210.4027602,41,58.95,10,2011
690675.5,25,7.082,3.57,210.5473252,42,50.22,10,2011
724443.97,25,7.082,3.569,210.6918901,43,46.28,10,2011
718393.61,25,7.082,3.551,210.8364551,44,40.88,11,2011
719235.07,25,7.082,3.53,210.9810201,45,44.81,11,2011
728525.6,25,7.082,3.53,211.1847207,46,46.41,11,2011
1116211.39,25,7.082,3.492,211.4120757,47,43.49,11,2011
878314.57,25,7.082,3.452,211.6394306,48,42.85,12,2011
916446.02,25,7.082,3.415,211.8667856,49,38.69,12,2011
997502.47,25,7.082,3.413,212.0685039,50,33.09,12,2011
1290532.97,25,7.082,3.389,212.2360401,51,36.56,12,2011
683665.37,25,7.082,3.389,212.4035763,52,32.42,12,2011
636419.12,25,6.961,3.422,212.5711125,1,30.23,1,2012
614764.31,25,6.961,3.513,212.7386486,2,34.6,1,2012
594744.89,25,6.961,3.533,212.8336399,3,23.87,1,2012
589554.29,25,6.961,3.567,212.9286312,4,32.24,1,2012
642776.4,25,6.961,3.617,213.0236225,5,34.98,2,2012
658984.38,25,6.961,3.64,213.1186138,6,32.47,2,2012
654088.02,25,6.961,3.695,213.2732106,7,32.23,2,2012
613501.05,25,6.961,3.739,213.4725116,8,35.51,2,2012
643155.89,25,6.961,3.816,213.6718127,9,36.01,3,2012
643711.53,25,6.961,3.848,213.8711137,10,37.44,3,2012
638204.27,25,6.961,3.862,214.0167132,11,50.64,3,2012
672831.78,25,6.961,3.9,214.0907105,12,62.7,3,2012
684348.92,25,6.961,3.953,214.1647079,13,47.92,3,2012
791356.9,25,7.139,3.996,214.2387053,14,44.73,4,2012
658691.56,25,7.139,4.044,214.3127027,15,42.46,4,2012
661566.48,25,7.139,4.027,214.3675045,16,57.1,4,2012
655157.32,25,7.139,4.004,214.4223063,17,44.2,4,2012
696421.72,25,7.139,3.951,214.4771081,18,58.76,5,2012
739866.16,25,7.139,3.889,214.5319099,19,59.21,5,2012
717207.19,25,7.139,3.848,214.5485571,20,58.21,5,2012
783371.02,25,7.139,3.798,214.5499425,21,67.69,5,2012
694765.95,25,7.139,3.742,214.5513278,22,69.54,6,2012
730254.19,25,7.139,3.689,214.5527132,23,58.48,6,2012
753860.89,25,7.139,3.62,214.5653243,24,68.34,6,2012
721601.9,25,7.139,3.564,214.606,25,73.52,6,2012
718890.81,25,7.139,3.506,214.6466757,26,69.84,6,2012
753385.55,25,7.28,3.475,214.6873514,27,75.52,7,2012
714093.95,25,7.28,3.523,214.728027,28,73.87,7,2012
685676.58,25,7.28,3.567,214.7331351,29,74.32,7,2012
659109.53,25,7.28,3.647,214.7382432,30,72.98,7,2012
709724.6,25,7.28,3.654,214.7433514,31,72.08,8,2012
710496.97,25,7.28,3.722,214.7484595,32,71.93,8,2012
728467.72,25,7.28,3.807,214.825578,33,66.99,8,2012
756527.64,25,7.28,3.834,214.9567044,34,64.53,8,2012
714828.73,25,7.28,3.867,215.0878309,35,68.55,8,2012
671482.9,25,7.28,3.911,215.2189573,36,72.79,9,2012
657241.63,25,7.28,3.948,215.3583757,37,60.9,9,2012
664745.2,25,7.28,4.038,215.5475459,38,57.6,9,2012
683300.84,25,7.28,3.997,215.7367162,39,54.52,9,2012
699536.73,25,7.293,3.985,215.9258865,40,57.58,10,2012
697317.41,25,7.293,4.0,216.1150568,41,43.74,10,2012
685531.85,25,7.293,3.969,216.1464699,42,51.93,10,2012
688940.94,25,7.293,3.882,216.1515902,43,56.69,10,2012
1034119.21,26,8.488,2.788,131.5279032,5,9.55,2,2010
1015684.09,26,8.488,2.771,131.5866129,6,18.14,2,2010
999348.55,26,8.488,2.747,131.637,7,22.62,2,2010
855385.01,26,8.488,2.753,131.686,8,27.32,2,2010
1005669.58,26,8.488,2.766,131.735,9,28.6,3,2010
963382.09,26,8.488,2.805,131.784,10,31.1,3,2010
903366.55,26,8.488,2.834,131.8242903,11,35.34,3,2010
893613.0,26,8.488,2.831,131.863129,12,35.26,3,2010
1029849.2,26,8.512,2.826,131.9019677,13,36.53,4,2010
1022293.81,26,8.512,2.849,131.9408065,14,50.13,4,2010
905548.38,26,8.512,2.885,131.9809,15,36.6,4,2010
881930.87,26,8.512,2.895,132.0226667,16,39.68,4,2010
904503.85,26,8.512,2.935,132.0644333,17,40.56,4,2010
1074479.73,26,8.512,2.981,132.1062,18,54.72,5,2010
972663.59,26,8.512,2.983,132.152129,19,39.08,5,2010
986765.01,26,8.512,2.961,132.2230323,20,50.81,5,2010
1069851.59,26,8.512,2.906,132.2939355,21,61.65,5,2010
1003202.66,26,8.512,2.857,132.3648387,22,58.46,6,2010
1073862.59,26,8.512,2.83,132.4357419,23,51.62,6,2010
1001286.67,26,8.512,2.805,132.4733333,24,53.62,6,2010
976242.09,26,8.512,2.81,132.4976,25,63.78,6,2010
1078455.48,26,8.445,2.815,132.5218667,26,58.9,7,2010
1122356.53,26,8.445,2.806,132.5461333,27,71.08,7,2010
1028151.72,26,8.445,2.796,132.5667742,28,67.66,7,2010
971615.62,26,8.445,2.784,132.5825806,29,65.4,7,2010
1005324.28,26,8.445,2.792,132.5983871,30,63.79,7,2010
1125329.77,26,8.445,2.792,132.6141935,31,62.93,8,2010
1011938.29,26,8.445,2.81,132.63,32,61.58,8,2010
1007385.36,26,8.445,2.796,132.6616129,33,62.68,8,2010
977322.52,26,8.445,2.77,132.6932258,34,57.23,8,2010
1037549.71,26,8.445,2.735,132.7248387,35,66.93,9,2010
1042226.3,26,8.445,2.717,132.7564516,36,54.82,9,2010
923473.7,26,8.445,2.716,132.7670667,37,50.08,9,2010
868636.3,26,8.445,2.718,132.7619333,38,52.47,9,2010
923221.52,26,8.149,2.717,132.7568,39,57.8,10,2010
1001069.52,26,8.149,2.776,132.7516667,40,46.81,10,2010
937956.89,26,8.149,2.878,132.7633548,41,39.93,10,2010
916522.66,26,8.149,2.919,132.8170968,42,36.13,10,2010
895069.88,26,8.149,2.938,132.8708387,43,40.3,10,2010
970224.51,26,8.149,2.938,132.9245806,44,30.51,11,2010
971193.01,26,8.149,2.961,132.9783226,45,37.51,11,2010
901972.7,26,8.149,3.03,132.9172,46,36.73,11,2010
1286833.62,26,8.149,3.07,132.8369333,47,28.11,11,2010
1016143.64,26,8.149,3.065,132.7566667,48,27.73,12,2010
1149612.04,26,8.149,3.132,132.6764,49,16.6,12,2010
1196813.33,26,8.149,3.139,132.6804516,50,20.61,12,2010
1573982.47,26,8.149,3.15,132.7477419,51,21.81,12,2010
877268.29,26,8.149,3.177,132.8150323,52,18.73,12,2010
